0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.0026419357587866565,0.0016874596199343292,7.775670215727172e-05,0.00028001640283328296,0.007586995266229694,-0.0006999764619623364,0.019928428339804214,-0.006833613037336497,-0.0061169162988152686,-0.003829889107747558,-0.012535923778082346,-0.0034427450143155653,0.06665537294057425,-0.0068432371717926516,0.00016400918652491664
7.385103960086464e-05,-0.00013426462427289386,6.503923081970868e-05,-7.233274569037918e-05,-0.019942769836189964,0.0017420973431751512,-0.07236098102989817,0.011653517579698689,0.030063905207942467,0.014985497535598037,0.13489253927159497,0.022868481023227624,0.09666244965526738,-0.009048801065801504,0.00032101438204978216
-0.0030613087863435692,0.0006780717721854336,-0.0007517245290163113,0.0002865021891317362,0.009980701023020766,0.002418371631076782,0.040000931763424154,-0.00907601488053097,-0.028006130434378013,-0.012295028543536283,-0.13717154495602085,-0.026874579253483372,-0.08441147114155612,-0.010717634846307847,0.0004841518028281066
0.006761143343436261,0.0011648699508773938,0.0009980930434283141,-0.0007158448595647589,-0.031708394166284674,-0.012911524277288642,-0.07624085149307133,-0.02075613434399892,0.0015827090244776782,0.0030974326830653072,0.05071019857600652,0.009182489725025016,0.011249263151063123,-0.00868982054765357,0.0006268131639738934
-0.004113766905708037,-0.0005562741105643897,-0.00032682808744177727,-3.407287118739884e-05,0.02251089915967837,0.006059217702258039,0.025118810940797497,0.020535086040788745,0.006148428163356998,0.0007082406906835595,-0.02519762129707328,-0.003196773032798624,-0.09091617506635657,-0.004831301779655892,0.0008179810131330206
0.000281278962694264,0.0021336990964321693,0.0023924126674034368,0.0010781985686475293,0.0172170555159794,0.0004708797969478804,0.04015033808599013,-0.011891525104460787,-0.02642906152405524,-0.013024875728034764,-0.2017061045648082,-0.03287267044062967,-0.27084449605135025,-0.004821792289703386,0.0009606023263527415
0.0009792771945982264,-0.0030084601264674903,-0.0007942988775075482,-0.0005992530474352299,-0.019713760246248033,0.008172597288091917,-0.10732079466354968,0.03718063070106891,0.02566312717575145,0.014689065958333247,0.09300545042330018,0.014438278417949415,0.029960374151540032,-0.008124122872898105,0.0011393157214940684
-0.003555038965914564,0.0009094165085206513,0.0005633950387543694,0.000519388879163539,0.006534374488854057,-0.000994597800328338,0.04262390381700074,-0.0091482886489108,0.008103401519977686,-0.0033459675368303745,-0.05470325933626213,-0.00559672606253251,-0.2033206722121641,0.0018402190695491042,0.0012938528515127438
0.011499072006333117,0.0005103072967641819,0.0002042707085006192,-0.0014812201368208289,-0.03925461647409559,-0.01670635036777741,-0.0504327409711148,-0.014306334522278448,-0.021981379781359354,-0.007405190070160257,-0.08642319321317843,-0.017314817354949556,-0.2898497860574463,0.0019424437072575757,0.0015097025197105464
-0.02100819484765796,-0.0018730216381066304,-0.001060302707032965,-1.82600024854231e-06,0.03698026454341794,0.01078395536835318,0.02159535995101531,0.045021353130305475,0.0170530423330083,0.009038880487164228,0.002760595171016359,0.0016395597696537492,-0.23412710718331134,0.0062287796425120065,0.0017194726652322617
0.018379218773247604,0.00226657470981305,0.0035287820623098993,0.0009619746382752243,0.008780665442966672,-0.004448212291365977,0.0567045425521839,-0.005712015182561002,-0.025830429243358478,-0.019276662247393727,-0.24890190707576754,-0.03875929675590292,-0.39446529503327565,0.015398190021436182,0.0019143128819387426
-0.004322044152528662,-0.0044220783619079865,-0.0012150459485249258,-0.0008276251263676619,-0.011511842966465373,0.008194047226055453,-0.15270123318537784,0.04226985142157381,0.005040361850465866,0.009883020520592208,0.06241869690769519,0.005975917768821526,0.07988623376587362,0.003987849190023686,0.0021515005871694487
0.007019775003444261,0.007600178015967986,0.0037799042782138722,0.000784845416833323,0.0014955475900101912,0.003609684975857205,-0.0504138067893336,0.04614431491007302,0.018411785766973696,0.01154539101237672,0.10954070124180938,0.026295045312118247,0.1556463102539855,-0.004014575652829629,0.002340447347473453
-0.0028183949249010114,-0.0033119951473595615,-0.0046028249484566875,-0.0017649311266346019,0.0016966862081686863,-0.003926380439846126,0.07922588364530918,-0.044025151874536934,-0.01089891782493501,-0.013032083971328596,-0.15174599033837352,-0.02733130923390146,-0.06151716063823676,-0.01764993817930843,0.002541591858130317
-0.02730833787596569,0.005936953446159512,0.0008503680167893965,0.002710159878669044,-0.016405918964989163,0.004704073507181243,-0.10763061941304969,0.015403125623782635,0.02144480545731601,0.015619874917514646,0.27549503878352183,0.04074232350614468,0.24241987897273443,-0.03137930728225886,0.002743342946415887
0.013483043645009447,-0.007646578407195773,-0.00012616629525586198,-0.0013074213659880617,-0.00013902547237001843,-0.004348101642382618,0.05564158455505923,-0.040023417312406426,-0.010036954792087362,-0.006230231369939099,-0.05858677165047273,-0.009450775176683673,-0.20387526976904738,-0.03462927629835868,0.0029498865492468213
-0.007897133715351716,0.0010280623354392278,-0.0013205409946897993,-0.0002236504711441686,0.015942292834844624,-0.016161587646845343,0.04496867616583344,-0.09746346384388521,-0.01458228236157046,-0.010638727738451766,-0.16629851302070922,-0.03773733270132887,-0.42849545020996116,-0.04344796306893509,0.0031154517559177806
0.028893535640688296,0.004212174130298038,0.001403817772979985,-0.0011819012812356664,-0.048907864952033794,0.005924979365225131,-0.21732000603488452,0.03364825955771413,0.014211305609064943,0.013327980769276373,0.04194759240653973,0.000817956852053495,-0.34995591947971727,-0.0436293399517583,0.0032535667285304676
-0.011384875991255912,-0.003972288145620598,0.0011709045876009262,0.0006314972574511872,0.018267153029531046,0.0016711267209628868,0.04840477520376921,-0.05867595674620919,-0.03160660206997392,-0.023132369030857268,-0.2991115812573892,-0.05365081927837658,-0.7440661701793625,-0.0345334548452943,0.0034724576777671046
-0.009736152086218381,0.005790245865535811,0.003580561738414617,0.002721559012762866,-0.002332744165789457,-0.007957362290065226,0.0316716679922802,-0.09155525723172364,0.009737984680776746,-0.0014659010968190833,-0.0599996261440443,-0.018552334572763864,-0.6685360003250034,-0.03543183140357289,0.003692343170121534
0.0004688006116395029,-0.007769366266480286,-0.0015328559329143253,-0.0016219878229099935,0.009331506168706266,0.004356093787725102,-0.06361667548865517,0.026686634326694825,0.017464144660381674,0.007050847424591544,-0.09423391459808753,-0.015284505526148734,-0.9637392160711795,-0.03772241746986305,0.003890843744993786
0.014272846167773913,-0.004909880654613848,0.0030256625262871646,-0.0006556617803034391,0.024295456558751233,0.0005666002076196938,0.05324022723526608,-0.02151917675008725,-0.0016145925100105258,-0.010354528278937996,-0.23620724542966703,-0.03883204919629587,-1.1329076087368002,-0.040114129034123466,0.004107362225740475
