Tachometer,UA axial,UA radial,UA tangential,OA axial,OA radial,OA tangential,Microphone
0.100840154,0.004069110526,0.0007024076960199984,-0.0008849268766000006,0.0264004871906,0.0008414259198200007,-0.3399718235442,0.014554994038799998
-0.08142924900000006,0.02525325629,-0.003664787474799996,0.004490884439999998,0.1003843974298,0.018252653174020004,0.15265111306320003,0.0127655160374
0.10887856599999993,0.018777739930000006,0.0039015156756000004,-0.00203414648974,-0.008519796057739995,-0.0032783053475799995,0.19142474227380002,0.012367537229199999
-0.08817529199999996,0.01051676866199999,-0.006363316149999998,0.0028169287366399992,-0.029077679763999997,-0.0037616413551600004,-0.01644527570677999,0.012855346839999999
0.09987506000000007,0.026495576554000002,0.017280257315200005,0.0030364906677999995,0.0010244703593999987,-0.0005552938882599996,-0.1100119958432,0.0114093998844
-0.087420866,-0.011185824771999992,-0.014887085300000002,0.00040360936679999996,0.010122122634939999,0.00420249526358,0.012025555167600004,0.015302375782799998
0.11098047839999994,0.029737332086000004,0.0053104135020000005,0.002478586014,0.02456212390846,0.00490746590464,0.266103640938,0.011109209916
-0.093009502,0.004703456144000001,-0.005968409866399999,-0.00262741653978,0.030707938112600003,0.005705196631120001,0.49636458198520006,0.014767145718400002
-0.008504073800000038,0.0299082535158,0.0141258910364,0.006984772266200001,-0.037268341364,-0.0038433040104,0.34415008410799997,0.009457489604759999
0.03640274539999998,0.00294062917400001,-0.00012395586000000022,-0.0028614493020000012,-0.1039134937838,-0.01759931382318,-0.4447584766514,0.01637793216896
-0.09166611400000002,0.035223758374,-0.00615216649,0.0047846354640000005,0.005324030734200005,0.005218912406,-0.3619389114658,0.0109812740428
0.10042535440000006,-0.0027712607700000093,-0.005796700003199999,-0.004497659987799998,0.10463801538585998,0.01781586979844,0.11934001267400002,0.014657827814000001
-0.08603578739999998,0.018939375554,-0.0017043671251999982,0.004898220470799998,0.027606206711000003,0.00733959559502,0.0425100347412,0.01075211800156
0.10658778399999996,0.03378970769399999,0.01856416965322,0.00042233235502,-0.020912356906800003,-0.003057556936479999,-0.32526678548880006,0.012485669329960002
-0.09145034000000003,0.008385519834600006,-0.009105159512799997,0.0012528194339999999,-0.03950878122322,-0.004551046384359999,-0.3871768430984,0.014282229287199999
0.112058412,0.024689826657799997,0.0037940602212000007,0.0001501156239999993,-0.0335509249474,-0.005279904533940001,-0.556996614772,0.012343196038960001
-0.08520923200000002,0.005775726846259997,-0.011637336164000004,-0.0012618106806000003,0.0083294787208,0.005009236008420001,-0.54779190856,0.01363589528556
0.10099184563999998,0.03613997428500001,0.010406010182,0.0049866621540000005,-0.04661831038178,-0.008528108392,-0.624486254524,0.010439403440000002
-0.085538914,0.00861252936800001,-0.004727920578000003,-0.0023775049604000003,0.05842648281818,0.011711924646,-0.43466257641399997,0.0150297426304
-0.03434766600000005,0.026774960951999993,-0.0010181201180000017,0.0026960437461999998,0.09530004924939998,0.0195467353322,0.1922502455714,0.0120459007008
0.045047794000000016,0.009573607098,-0.0017037996336000012,-0.0037840276360000006,0.019567409716599996,0.0033245859617200006,0.12549823161139997,0.013771047164399999
-0.09130159199999993,0.03884115173199999,0.005615988901199998,0.00606870348978,-0.03343374339659999,-0.0019849247113999996,-0.12979614415920002,0.0105959128276
0.11069087080000004,-0.006176163860000012,0.005955416514600003,-0.002898401966,-0.0467843415,-0.009249332330359999,-0.2508184473692,0.0148517159004
