Tachometer,UA axial,UA radial,UA tangential,OA axial,OA radial,OA tangential,Microphone
0.02729757199999998,0.007381962105999998,0.009080108134,0.0019144253743999993,1.0184414359999998,0.01140280757584,0.62721711016,0.012845813454
-0.048249403999999996,0.003625265593999994,-0.010702027687399996,0.0016022595948800003,0.7925275767200001,0.0009557948377400002,0.6622949592,0.01294543055116
-0.12793090199999999,-0.016159561268,-0.003521156122400001,0.00013840059399999945,-0.18623397824000004,-0.0030839431078000003,0.07477055186999998,0.01377256372056
0.023176325199999986,-0.03645149666200001,-0.009657679003999997,-0.0017267443220000001,-0.99267966866754,-0.00771920518328,-0.59442072916,0.01401635547276
0.01510771400000001,-0.018468925974000003,-0.0009293700772000051,-0.0024664348340000006,-0.051450964599999996,0.0090097626742,-0.292021777226,0.01374339945916
0.013952565200000027,-0.012134958305,0.006104566690000007,-0.001247946587200002,1.1386361539599998,0.0113606904274,0.7281561319,0.011502607062159999
0.03351203480000001,-0.0007964851100000032,-0.003954833742000003,0.000792246656999999,0.6506004477119999,0.010377853964420002,0.9803529279999998,0.01034635438916
0.021017971999999996,-0.000455013174000004,0.007577502295400002,0.002179757373999999,0.2930198663188,-0.00018252885740000017,0.64170178736,0.012552140881159999
0.03559077960000003,0.0017906458059999992,0.0027343660600000035,0.0025913855979999996,-0.7187703109460001,-0.008297960826399999,-0.2747174047982,0.011433852026
0.03764338000000004,-0.00699277789059999,-0.0014022365419999972,0.0005837057634000011,-0.6581012282573999,-0.00043083454560000084,-0.58045538438,0.013193445629599999
-0.08852494000000001,0.008108287560999993,0.0031776740964000027,0.0014152390230000001,0.67074564574,0.010945001931719999,0.17068488555200004,0.0124255825488
-0.06788521059999995,-0.013867568743999994,0.0016559816819999966,7.988664399996991e-06,0.85791152402,0.013315548095939999,0.8114179494,0.014148078721960002
0.023574032000000012,-0.008777877184199992,-0.006155022752800005,-0.00029230687239999967,0.59498198273,0.0039770517288,0.9585767159999999,0.0126991705858
0.01580239200000001,7.121479999966596e-07,-0.010803931397999993,-0.001347948366959999,0.241846178072,0.00575873689784,0.600220769088,0.01363339336
0.01758372279999994,-0.0007325260959999951,-0.004567233985999994,-0.001761680671200001,-0.5136304206810001,-0.007834436743800001,-0.140535145586,0.0126388034454
0.017939768200000015,0.01053337194600001,0.005175539231999997,0.00036820357760000065,-0.6211031839539999,0.00017316510484000034,-0.50361490088,0.01403263627876
0.013766277999999977,0.012000693928000005,0.008088573935600004,0.0012789760150399999,0.0524178061714,0.0042145385740599995,-0.17366607329599998,0.0121876061084
0.019814731999999956,0.007824197852000005,0.014708234762399996,0.002228251051000002,0.136941048404,0.008809821074819998,0.21395703050799997,0.0099093307874
0.03559748199999992,-0.006049509004000001,-0.005002156613399998,0.0021204647336,0.266250688034,0.004286078630999999,0.4097892032580001,0.012623405047600003
-0.10966412780000001,0.00651249613,-0.011636479975999998,-0.00014674342579999974,0.32981882412999997,0.0048897306674,0.20710691956142,0.012322801895160001
-0.05758431199999998,-0.009029999422,-0.007056990891999999,0.0001754063342400009,-0.6905891975,-0.007301978128979999,-0.535315183626,0.013458499143600002
0.024161411999999997,-0.021439605223999996,-0.0092081674372,-0.0023355480852000005,-0.9313191979200001,-0.0053826238955799995,-0.916545182,0.014562530045999998
0.033542080399999986,0.0032614646200000022,0.003497297486000005,-0.0009228767591999997,0.261470471258,0.012247289839640001,-0.301718667644,0.014117850093200003
0.03099186460000003,0.0034635966777999956,0.0079165641024,0.0005915874252000009,0.5128378562379999,0.00568909944192,0.361379571678,0.010757629532319998
0.030993599199999982,-0.000143066027999987,0.00023086991281999757,0.00025040854179999883,-0.017197364512,0.00641065275032,0.31349526525800003,0.01249500376876
0.022951304000000006,0.0010312774679999961,0.0002667579020000062,0.0019150179825999998,0.3093820494628,0.0014666618970200006,0.13973451846979998,0.011979928260999998
